review_id,rating_x,entity_text,entity_label,entity_description,sentiment_label,sentiment_score,rating_y
81,2,kickback & blow,ORG,"Companies, agencies, institutions, etc.",Positive,0.8425196850393701,2
81,2,BET,ORG,"Companies, agencies, institutions, etc.",Positive,0.8425196850393701,2
81,2,MTV,ORG,"Companies, agencies, institutions, etc.",Positive,0.8425196850393701,2
81,2,Houston,GPE,"Countries, cities, states",Positive,0.8425196850393701,2
81,2,Pat,PERSON,"People, including fictional",Positive,0.8425196850393701,2
81,2,Moe,PERSON,"People, including fictional",Positive,0.8425196850393701,2
81,2,Pokey,ORG,"Companies, agencies, institutions, etc.",Positive,0.8425196850393701,2
82,2,2,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
82,2,Botany Boys,PERSON,"People, including fictional",Positive,1.0,2
82,2,3-2,PERSON,"People, including fictional",Positive,1.0,2
82,2,Chris Ward,PERSON,"People, including fictional",Positive,1.0,2
83,2,The Farm,ORG,"Companies, agencies, institutions, etc.",Positive,0.3333333333333333,2
84,2,a few weeks,DATE,Absolute or relative dates or periods,Neutral,0.0,2
85,2,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
85,2,Israel,GPE,"Countries, cities, states",Positive,1.0,2
85,2,Bill Harvey,PERSON,"People, including fictional",Positive,1.0,2
85,2,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
85,2,Keeper,PERSON,"People, including fictional",Positive,1.0,2
88,1,"June 27, 2010",DATE,Absolute or relative dates or periods,Negative,-0.8867924528301887,1
88,1,"July 1-7, 2010",DATE,Absolute or relative dates or periods,Negative,-0.8867924528301887,1
88,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.8867924528301887,1
88,1,"July 16, 2010",DATE,Absolute or relative dates or periods,Negative,-0.8867924528301887,1
89,1,Ariel Litte Mermaid,PERSON,"People, including fictional",Negative,-0.4814814814814815,1
89,1,Ariel,PERSON,"People, including fictional",Negative,-0.4814814814814815,1
90,1,Complete Instructions,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.4117647058823529,1
90,1,Sweet Graces,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.4117647058823529,1
90,1,the Supply List and Instruction,ORG,"Companies, agencies, institutions, etc.",Positive,0.4117647058823529,1
90,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,0.4117647058823529,1
91,2,the 90s,DATE,Absolute or relative dates or periods,Positive,0.42028985507246364,2
91,2,Almo Sounds,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.42028985507246364,2
91,2,2,CARDINAL,Numerals that do not fall under another type,Positive,0.42028985507246364,2
91,2,last year's,DATE,Absolute or relative dates or periods,Positive,0.42028985507246364,2
91,2,80s,DATE,Absolute or relative dates or periods,Positive,0.42028985507246364,2
91,2,Duran Duran,FAC,"Buildings, airports, highways, bridges, etc.",Positive,0.42028985507246364,2
91,2,Nite Version,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.42028985507246364,2
91,2,12,CARDINAL,Numerals that do not fall under another type,Positive,0.42028985507246364,2
91,2,Sexor,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.42028985507246364,2
92,2,OMG,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.0714285714285715,2
92,2,Soulwax,PERSON,"People, including fictional",Neutral,-0.0714285714285715,2
92,2,this Saturday,TIME,Times smaller than a day,Neutral,-0.0714285714285715,2
92,2,night,TIME,Times smaller than a day,Neutral,-0.0714285714285715,2
92,2,House/Techno,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.0714285714285715,2
93,1,1980,DATE,Absolute or relative dates or periods,Negative,-0.5384615384615385,1
93,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.5384615384615385,1
93,1,5,CARDINAL,Numerals that do not fall under another type,Negative,-0.5384615384615385,1
93,1,1980,DATE,Absolute or relative dates or periods,Negative,-0.5384615384615385,1
93,1,Jason Bateman,PERSON,"People, including fictional",Negative,-0.5384615384615385,1
93,1,1980,DATE,Absolute or relative dates or periods,Negative,-0.5384615384615385,1
94,2,80,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
95,1,ten or,CARDINAL,Numerals that do not fall under another type,Negative,-0.29496402877697836,1
95,1,twelve,CARDINAL,Numerals that do not fall under another type,Negative,-0.29496402877697836,1
96,2,Trains,PERSON,"People, including fictional",Positive,1.0,2
96,2,1,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
98,2,Deodato,PERSON,"People, including fictional",Positive,1.0,2
98,2,John Tropea,PERSON,"People, including fictional",Positive,1.0,2
101,2,Tess,ORG,"Companies, agencies, institutions, etc.",Positive,0.7297297297297297,2
101,2,the Isle of May,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.7297297297297297,2
101,2,Colin Macpherson,PERSON,"People, including fictional",Positive,0.7297297297297297,2
101,2,Colin,PERSON,"People, including fictional",Positive,0.7297297297297297,2
101,2,Tess,FAC,"Buildings, airports, highways, bridges, etc.",Positive,0.7297297297297297,2
101,2,about 10 to 16,CARDINAL,Numerals that do not fall under another type,Positive,0.7297297297297297,2
102,2,Colin,PERSON,"People, including fictional",Neutral,0.055118110236220416,2
102,2,Highlander,WORK_OF_ART,"Titles of books, songs, etc.",Neutral,0.055118110236220416,2
103,1,Tess Lindsay,PERSON,"People, including fictional",Neutral,-0.10497237569060787,1
103,1,Colin Macpherson,PERSON,"People, including fictional",Neutral,-0.10497237569060787,1
103,1,Tess,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.10497237569060787,1
103,1,Colin,PERSON,"People, including fictional",Neutral,-0.10497237569060787,1
103,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.10497237569060787,1
103,1,Colin,GPE,"Countries, cities, states",Neutral,-0.10497237569060787,1
104,1,half,CARDINAL,Numerals that do not fall under another type,Negative,-0.25,1
104,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25,1
105,1,about 2,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1627906976744186,1
105,1,all day,DATE,Absolute or relative dates or periods,Neutral,-0.1627906976744186,1
106,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
106,2,NEVER,ORG,"Companies, agencies, institutions, etc.",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
106,2,Yoruba,GPE,"Countries, cities, states",Positive,0.2660550458715596,2
107,1,Yoruba,GPE,"Countries, cities, states",Negative,-0.3975903614457831,1
107,1,English,LANGUAGE,Any named language,Negative,-0.3975903614457831,1
107,1,Yoruba,GPE,"Countries, cities, states",Negative,-0.3975903614457831,1
108,1,DashMat,PERSON,"People, including fictional",Negative,-0.5384615384615384,1
110,2,Kelly Club Pet Parade,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
110,2,My Daughter Loves IT,PERSON,"People, including fictional",Positive,1.0,2
110,2,4 year old,DATE,Absolute or relative dates or periods,Positive,1.0,2
110,2,Strike Up The Band and Clap Your Hands for Kelly's Pet Parade,WORK_OF_ART,"Titles of books, songs, etc.",Positive,1.0,2
110,2,Kelly,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
111,2,6-year old,DATE,Absolute or relative dates or periods,Positive,1.0,2
111,2,5-year old,DATE,Absolute or relative dates or periods,Positive,1.0,2
112,1,3-4yr,DATE,Absolute or relative dates or periods,Positive,0.4871794871794871,1
112,1,4yr,ORDINAL,"""first"", ""second"", etc.",Positive,0.4871794871794871,1
113,2,6 year,DATE,Absolute or relative dates or periods,Positive,1.0,2
113,2,a year ago,DATE,Absolute or relative dates or periods,Positive,1.0,2
114,2,2 1/2,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
115,2,DDR,ORG,"Companies, agencies, institutions, etc.",Negative,-0.22699386503067479,2
115,2,only 90 odd seconds,TIME,Times smaller than a day,Negative,-0.22699386503067479,2
115,2,Claire,PERSON,"People, including fictional",Negative,-0.22699386503067479,2
115,2,UK,GPE,"Countries, cities, states",Negative,-0.22699386503067479,2
115,2,2nd,DATE,Absolute or relative dates or periods,Negative,-0.22699386503067479,2
115,2,3rd,ORDINAL,"""first"", ""second"", etc.",Negative,-0.22699386503067479,2
115,2,US,GPE,"Countries, cities, states",Negative,-0.22699386503067479,2
116,2,England,GPE,"Countries, cities, states",Positive,1.0,2
116,2,jack,PERSON,"People, including fictional",Positive,1.0,2
117,1,US,GPE,"Countries, cities, states",Neutral,-8.881784197001253e-17,1
117,1,japanese,NORP,Nationalities or religious or political groups,Neutral,-8.881784197001253e-17,1
117,1,Dance,ORG,"Companies, agencies, institutions, etc.",Neutral,-8.881784197001253e-17,1
117,1,Jam,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Neutral,-8.881784197001253e-17,1
117,1,Video Killed,PERSON,"People, including fictional",Neutral,-8.881784197001253e-17,1
117,1,Radio,ORG,"Companies, agencies, institutions, etc.",Neutral,-8.881784197001253e-17,1
118,1,US,GPE,"Countries, cities, states",Neutral,-0.030927835051546466,1
118,1,japanese,NORP,Nationalities or religious or political groups,Neutral,-0.030927835051546466,1
118,1,Dance,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.030927835051546466,1
119,2,John Michael Montgomery,PERSON,"People, including fictional",Positive,0.5555555555555555,2
119,2,Montgomery,ORG,"Companies, agencies, institutions, etc.",Positive,0.5555555555555555,2
119,2,today,DATE,Absolute or relative dates or periods,Positive,0.5555555555555555,2
120,2,JMM,ORG,"Companies, agencies, institutions, etc.",Positive,0.28571428571428564,2
120,2,every couple of years,DATE,Absolute or relative dates or periods,Positive,0.28571428571428564,2
120,2,Goes Good With Beer,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.28571428571428564,2
120,2,Letters From Home,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.28571428571428564,2
120,2,the year,DATE,Absolute or relative dates or periods,Positive,0.28571428571428564,2
121,1,john michael montgomery,PERSON,"People, including fictional",Positive,1.0,1
122,2,5,CARDINAL,Numerals that do not fall under another type,Neutral,0.09090909090909088,2
122,2,24,CARDINAL,Numerals that do not fall under another type,Neutral,0.09090909090909088,2
122,2,23,CARDINAL,Numerals that do not fall under another type,Neutral,0.09090909090909088,2
123,2,LO QUE,ORG,"Companies, agencies, institutions, etc.",Neutral,0.0,2
123,2,SI PUEDO DISCUTIR DE BOX,ORG,"Companies, agencies, institutions, etc.",Neutral,0.0,2
123,2,CON MI SUEGRO,ORG,"Companies, agencies, institutions, etc.",Neutral,0.0,2
123,2,QUE,ORG,"Companies, agencies, institutions, etc.",Neutral,0.0,2
124,2,One,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142844,2
124,2,Honey Bunches of Oats,ORG,"Companies, agencies, institutions, etc.",Positive,0.42857142857142844,2
124,2,Cap'n Crunch Berries,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Positive,0.42857142857142844,2
124,2,TASTE,ORG,"Companies, agencies, institutions, etc.",Positive,0.42857142857142844,2
125,2,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,0.23076923076923075,2
125,2,23,MONEY,"Monetary values, including unit",Positive,0.23076923076923075,2
125,2,between $1.99 to $2.50,MONEY,"Monetary values, including unit",Positive,0.23076923076923075,2
126,2,Walmart,ORG,"Companies, agencies, institutions, etc.",Positive,0.6146435452793834,2
126,2,6,CARDINAL,Numerals that do not fall under another type,Positive,0.6146435452793834,2
126,2,one,CARDINAL,Numerals that do not fall under another type,Positive,0.6146435452793834,2
126,2,3,CARDINAL,Numerals that do not fall under another type,Positive,0.6146435452793834,2
127,2,One,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
129,2,Hanford Mills,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
129,2,Hanford Mills,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
133,2,BW,ORG,"Companies, agencies, institutions, etc.",Positive,0.5652173913043479,2
134,1,kinda,PERSON,"People, including fictional",Negative,-0.3215859030837005,1
134,1,First,ORDINAL,"""first"", ""second"", etc.",Negative,-0.3215859030837005,1
134,1,Second,ORDINAL,"""first"", ""second"", etc.",Negative,-0.3215859030837005,1
134,1,a minute,TIME,Times smaller than a day,Negative,-0.3215859030837005,1
134,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.3215859030837005,1
135,2,Great Graphics,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
135,2,2006 Coast to Coast,DATE,Absolute or relative dates or periods,Positive,1.0,2
136,1,Outrun,GPE,"Countries, cities, states",Negative,-0.25,1
136,1,1985,DATE,Absolute or relative dates or periods,Negative,-0.25,1
136,1,Outrun,GPE,"Countries, cities, states",Negative,-0.25,1
136,1,1985,DATE,Absolute or relative dates or periods,Negative,-0.25,1
136,1,Arcade,NORP,Nationalities or religious or political groups,Negative,-0.25,1
136,1,Colin MacRea,PERSON,"People, including fictional",Negative,-0.25,1
136,1,US,GPE,"Countries, cities, states",Negative,-0.25,1
136,1,Battlefield,WORK_OF_ART,"Titles of books, songs, etc.",Negative,-0.25,1
136,1,Ireland,GPE,"Countries, cities, states",Negative,-0.25,1
136,1,Florida,GPE,"Countries, cities, states",Negative,-0.25,1
137,2,My Henry: I,PERSON,"People, including fictional",Neutral,0.04761904761904766,2
137,2,Henry,PERSON,"People, including fictional",Neutral,0.04761904761904766,2
137,2,70,DATE,Absolute or relative dates or periods,Neutral,0.04761904761904766,2
137,2,Henry,FAC,"Buildings, airports, highways, bridges, etc.",Neutral,0.04761904761904766,2
137,2,Henry,PERSON,"People, including fictional",Neutral,0.04761904761904766,2
138,2,Henry,PERSON,"People, including fictional",Positive,1.0,2
138,2,Henry,PERSON,"People, including fictional",Positive,1.0,2
138,2,the early 70's,DATE,Absolute or relative dates or periods,Positive,1.0,2
138,2,forty,DATE,Absolute or relative dates or periods,Positive,1.0,2
138,2,Henry,PERSON,"People, including fictional",Positive,1.0,2
139,2,6,CARDINAL,Numerals that do not fall under another type,Positive,0.6774193548387096,2
139,2,Henry,FAC,"Buildings, airports, highways, bridges, etc.",Positive,0.6774193548387096,2
139,2,A few years later,DATE,Absolute or relative dates or periods,Positive,0.6774193548387096,2
139,2,Amazon.com,ORG,"Companies, agencies, institutions, etc.",Positive,0.6774193548387096,2
139,2,less than 5,CARDINAL,Numerals that do not fall under another type,Positive,0.6774193548387096,2
139,2,Henry,PERSON,"People, including fictional",Positive,0.6774193548387096,2
139,2,40 year old,DATE,Absolute or relative dates or periods,Positive,0.6774193548387096,2
139,2,14,CARDINAL,Numerals that do not fall under another type,Positive,0.6774193548387096,2
139,2,3,CARDINAL,Numerals that do not fall under another type,Positive,0.6774193548387096,2
139,2,Henry,PERSON,"People, including fictional",Positive,0.6774193548387096,2
139,2,Henry,PERSON,"People, including fictional",Positive,0.6774193548387096,2
139,2,19 years old,DATE,Absolute or relative dates or periods,Positive,0.6774193548387096,2
139,2,Henry Dog`s,PERSON,"People, including fictional",Positive,0.6774193548387096,2
140,2,Henry Dog,PERSON,"People, including fictional",Positive,1.0,2
140,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
140,2,Henry Dogs,PERSON,"People, including fictional",Positive,1.0,2
140,2,Walt Disney World,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
140,2,second,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
140,2,Henry,PERSON,"People, including fictional",Positive,1.0,2
